timestamp,host,ue_container,achieved_mbps,rtt_ms
2026-09-26 18:27:58,pc2,rfsim5g-end-ue-8,3.15,56.70
2026-09-26 18:28:03,pc2,rfsim5g-end-ue-1,0.00,94.00
2026-09-26 18:28:03,pc2,rfsim5g-end-ue-2,0.00,96.30
2026-09-26 18:28:03,pc2,rfsim5g-end-ue-3,2.10,80.30
2026-09-26 18:28:03,pc2,rfsim5g-end-ue-4,1.05,64.80
2026-09-26 18:28:03,pc2,rfsim5g-end-ue-5,2.10,81.80
2026-09-26 18:28:03,pc2,rfsim5g-end-ue-6,3.15,51.60
2026-09-26 18:28:03,pc2,rfsim5g-end-ue-7,3.15,84.00
2026-09-26 18:28:03,pc2,rfsim5g-end-ue-8,3.14,50.50
2026-09-26 18:28:09,pc2,rfsim5g-end-ue-1,1.05,84.40
2026-09-26 18:28:09,pc2,rfsim5g-end-ue-2,1.05,91.10
2026-09-26 18:28:09,pc2,rfsim5g-end-ue-3,2.10,56.10
2026-09-26 18:28:09,pc2,rfsim5g-end-ue-4,2.10,58.90
2026-09-26 18:28:09,pc2,rfsim5g-end-ue-5,1.05,86.60
2026-09-26 18:28:09,pc2,rfsim5g-end-ue-6,3.15,45.10
2026-09-26 18:28:09,pc2,rfsim5g-end-ue-7,3.15,63.80
2026-09-26 18:28:09,pc2,rfsim5g-end-ue-8,3.15,65.90
2026-09-26 18:28:14,pc2,rfsim5g-end-ue-1,0.00,82.40
2026-09-26 18:28:14,pc2,rfsim5g-end-ue-2,1.05,84.80
2026-09-26 18:28:14,pc2,rfsim5g-end-ue-3,1.05,58.00
2026-09-26 18:28:14,pc2,rfsim5g-end-ue-4,2.10,44.20
2026-09-26 18:28:14,pc2,rfsim5g-end-ue-5,1.05,56.80
2026-09-26 18:28:14,pc2,rfsim5g-end-ue-6,4.19,56.30
2026-09-26 18:28:14,pc2,rfsim5g-end-ue-7,3.15,62.80
2026-09-26 18:28:14,pc2,rfsim5g-end-ue-8,3.15,46.30
2026-09-26 18:28:19,pc2,rfsim5g-end-ue-1,0.00,90.30
2026-09-26 18:28:19,pc2,rfsim5g-end-ue-2,1.05,89.20
2026-09-26 18:28:19,pc2,rfsim5g-end-ue-3,1.05,83.50
2026-09-26 18:28:19,pc2,rfsim5g-end-ue-4,2.11,67.40
2026-09-26 18:28:19,pc2,rfsim5g-end-ue-5,2.10,52.60
2026-09-26 18:28:19,pc2,rfsim5g-end-ue-6,3.15,80.70
2026-09-26 18:28:19,pc2,rfsim5g-end-ue-7,3.15,69.90
2026-09-26 18:28:19,pc2,rfsim5g-end-ue-8,3.15,51.20
2026-09-26 18:28:24,pc2,rfsim5g-end-ue-1,0.00,87.00
2026-09-26 18:28:24,pc2,rfsim5g-end-ue-2,0.00,87.50
2026-09-26 18:28:24,pc2,rfsim5g-end-ue-3,2.10,69.60
